,pred_hy
2863,"[17, 3, 22]"
2864,"[24, 0, 6]"
2865,"[1, 60, 17]"
2866,"[28, 29, 22]"
2867,"[25, 57, 15]"
2868,"[56, 3, 31]"
2869,"[26, 60, 39]"
2870,"[56, 1, 26]"
2871,"[40, 21, 37]"
2872,"[50, 6, 47]"
2873,"[17, 36, 21]"
2874,"[16, 50, 21]"
2875,"[32, 37, 54]"
2876,"[40, 0, 5]"
2877,"[49, 20, 57]"
2878,"[26, 50, 39]"
2879,"[57, 31, 55]"
2880,"[9, 41, 57]"
2881,"[49, 50, 55]"
2882,"[56, 32, 35]"
2883,"[41, 60, 29]"
2884,"[17, 50, 59]"
2885,"[32, 57, 18]"
2886,"[24, 19, 6]"
2887,"[50, 35, 55]"
2888,"[8, 17, 43]"
2889,"[41, 50, 39]"
2890,"[34, 28, 54]"
2891,"[24, 57, 1]"
2892,"[24, 50, 4]"
2893,"[32, 29, 54]"
2894,"[29, 45, 54]"
2895,"[17, 18, 60]"
2896,"[8, 17, 13]"
2897,"[56, 1, 35]"
2898,"[8, 49, 22]"
2899,"[44, 4, 6]"
2900,"[40, 28, 37]"
2901,"[49, 50, 19]"
2902,"[24, 5, 55]"
2903,"[54, 22, 39]"
2904,"[8, 40, 35]"
2905,"[8, 25, 19]"
2906,"[34, 5, 54]"
2907,"[25, 5, 55]"
2908,"[10, 28, 6]"
2909,"[18, 19, 6]"
2910,"[32, 57, 45]"
2911,"[24, 19, 5]"
2912,"[57, 2, 19]"
2913,"[0, 25, 56]"
2914,"[16, 60, 21]"
2915,"[49, 4, 29]"
2916,"[35, 4, 39]"
2917,"[49, 6, 23]"
2918,"[57, 12, 17]"
2919,"[50, 5, 47]"
2920,"[0, 8, 23]"
2921,"[8, 0, 32]"
2922,"[41, 59, 54]"
2923,"[8, 35, 45]"
2924,"[41, 35, 4]"
2925,"[56, 3, 44]"
2926,"[29, 3, 37]"
2927,"[41, 45, 54]"
2928,"[27, 28, 5]"
2929,"[29, 54, 22]"
2930,"[26, 54, 15]"
2931,"[57, 27, 4]"
2932,"[40, 49, 21]"
2933,"[0, 28, 22]"
2934,"[8, 41, 22]"
2935,"[24, 28, 29]"
2936,"[4, 54, 47]"
2937,"[48, 29, 54]"
2938,"[3, 29, 39]"
2939,"[34, 28, 54]"
2940,"[50, 43, 5]"
2941,"[23, 6, 39]"
2942,"[27, 28, 5]"
2943,"[56, 58, 3]"
2944,"[53, 3, 5]"
2945,"[28, 23, 39]"
2946,"[56, 49, 24]"
2947,"[4, 37, 39]"
2948,"[50, 36, 21]"
2949,"[56, 42, 60]"
2950,"[8, 35, 62]"
2951,"[57, 2, 37]"
2952,"[50, 43, 21]"
2953,"[58, 50, 5]"
2954,"[48, 28, 37]"
2955,"[9, 60, 21]"
2956,"[57, 35, 47]"
2957,"[32, 35, 28]"
2958,"[57, 39, 47]"
2959,"[27, 21, 54]"
2960,"[50, 36, 6]"
2961,"[8, 9, 3]"
2962,"[8, 9, 3]"
2963,"[32, 56, 35]"
2964,"[50, 13, 6]"
2965,"[40, 37, 21]"
2966,"[24, 50, 3]"
2967,"[1, 29, 21]"
2968,"[60, 46, 6]"
2969,"[8, 26, 45]"
2970,"[16, 60, 5]"
2971,"[19, 21, 15]"
2972,"[32, 28, 29]"
2973,"[48, 25, 57]"
2974,"[35, 28, 23]"
2975,"[5, 45, 55]"
2976,"[1, 5, 37]"
2977,"[25, 21, 29]"
2978,"[1, 54, 41]"
2979,"[50, 19, 39]"
2980,"[48, 50, 4]"
2981,"[48, 57, 40]"
2982,"[3, 11, 54]"
2983,"[0, 17, 49]"
2984,"[56, 17, 31]"
2985,"[60, 54, 30]"
2986,"[16, 57, 26]"
2987,"[56, 9, 4]"
2988,"[4, 21, 31]"
2989,"[41, 6, 15]"
2990,"[35, 4, 55]"
2991,"[19, 60, 37]"
2992,"[40, 5, 29]"
2993,"[59, 37, 54]"
2994,"[56, 24, 29]"
2995,"[56, 9, 3]"
2996,"[0, 59, 28]"
2997,"[17, 3, 25]"
2998,"[3, 4, 23]"
2999,"[50, 19, 55]"
3000,"[45, 29, 54]"
3001,"[40, 50, 3]"
3002,"[0, 32, 56]"
3003,"[9, 21, 17]"
3004,"[32, 26, 6]"
3005,"[0, 32, 28]"
3006,"[17, 19, 29]"
3007,"[57, 27, 60]"
3008,"[3, 28, 47]"
3009,"[17, 19, 29]"
3010,"[35, 54, 15]"
3011,"[56, 41, 1]"
3012,"[8, 32, 55]"
3013,"[27, 21, 54]"
3014,"[57, 29, 31]"
3015,"[56, 21, 38]"
3016,"[33, 28, 54]"
3017,"[29, 6, 23]"
3018,"[49, 3, 55]"
3019,"[17, 26, 35]"
3020,"[8, 1, 55]"
3021,"[57, 18, 1]"
3022,"[3, 4, 23]"
3023,"[57, 18, 22]"
3024,"[41, 18, 6]"
3025,"[28, 60, 52]"
3026,"[57, 19, 30]"
3027,"[41, 59, 28]"
3028,"[0, 35, 60]"
3029,"[48, 21, 55]"
3030,"[0, 62, 6]"
3031,"[28, 4, 52]"
3032,"[57, 22, 15]"
3033,"[57, 27, 4]"
3034,"[0, 59, 6]"
3035,"[8, 41, 15]"
3036,"[57, 59, 45]"
3037,"[50, 42, 6]"
3038,"[56, 17, 44]"
3039,"[36, 60, 6]"
3040,"[56, 26, 15]"
3041,"[50, 20, 5]"
3042,"[56, 4, 53]"
3043,"[56, 41, 24]"
3044,"[18, 21, 39]"
3045,"[0, 24, 6]"
3046,"[41, 59, 6]"
3047,"[32, 49, 54]"
3048,"[49, 21, 45]"
3049,"[8, 55, 15]"
3050,"[0, 56, 15]"
3051,"[21, 29, 62]"
3052,"[48, 49, 21]"
3053,"[40, 5, 39]"
3054,"[28, 38, 6]"
3055,"[56, 50, 46]"
3056,"[17, 49, 55]"
3057,"[60, 54, 31]"
3058,"[64, 41, 6]"
3059,"[8, 50, 42]"
3060,"[41, 46, 57]"
3061,"[17, 60, 15]"
3062,"[57, 50, 34]"
3063,"[4, 6, 44]"
3064,"[17, 58, 6]"
3065,"[40, 29, 54]"
3066,"[0, 40, 54]"
3067,"[0, 45, 54]"
3068,"[4, 37, 55]"
3069,"[0, 17, 29]"
3070,"[41, 60, 37]"
3071,"[37, 45, 54]"
3072,"[37, 6, 23]"
3073,"[26, 3, 29]"
3074,"[19, 5, 62]"
3075,"[1, 19, 28]"
3076,"[57, 36, 37]"
3077,"[17, 19, 37]"
3078,"[5, 59, 29]"
3079,"[56, 50, 11]"
3080,"[41, 28, 23]"
3081,"[60, 54, 30]"
3082,"[32, 56, 35]"
3083,"[24, 19, 5]"
3084,"[8, 32, 37]"
3085,"[3, 6, 30]"
3086,"[21, 59, 29]"
3087,"[17, 60, 62]"
3088,"[56, 1, 26]"
3089,"[49, 60, 29]"
3090,"[49, 59, 54]"
3091,"[1, 21, 39]"
3092,"[0, 3, 37]"
3093,"[8, 40, 19]"
3094,"[0, 40, 5]"
3095,"[26, 5, 62]"
3096,"[8, 56, 12]"
3097,"[41, 44, 57]"
3098,"[54, 3, 46]"
3099,"[1, 19, 6]"
3100,"[40, 28, 39]"
3101,"[49, 18, 21]"
3102,"[0, 6, 23]"
3103,"[58, 4, 28]"
3104,"[40, 19, 54]"
3105,"[17, 59, 60]"
3106,"[0, 17, 39]"
3107,"[8, 19, 62]"
3108,"[8, 1, 29]"
3109,"[37, 54, 23]"
3110,"[0, 59, 28]"
3111,"[19, 45, 6]"
3112,"[42, 60, 28]"
3113,"[32, 49, 6]"
3114,"[57, 37, 31]"
3115,"[16, 57, 19]"
3116,"[35, 4, 37]"
3117,"[49, 18, 54]"
3118,"[40, 26, 28]"
3119,"[3, 5, 30]"
3120,"[39, 54, 15]"
3121,"[41, 28, 45]"
3122,"[34, 28, 21]"
3123,"[8, 61, 54]"
3124,"[3, 35, 29]"
3125,"[4, 54, 47]"
3126,"[56, 17, 42]"
3127,"[56, 50, 20]"
3128,"[16, 57, 26]"
3129,"[50, 44, 5]"
3130,"[18, 26, 54]"
3131,"[8, 34, 5]"
3132,"[5, 29, 23]"
3133,"[8, 4, 53]"
3134,"[3, 11, 28]"
3135,"[0, 17, 19]"
3136,"[56, 4, 53]"
3137,"[24, 26, 5]"
3138,"[19, 59, 21]"
3139,"[49, 59, 6]"
3140,"[56, 50, 11]"
3141,"[5, 60, 53]"
3142,"[11, 60, 21]"
3143,"[41, 18, 54]"
3144,"[17, 28, 53]"
3145,"[50, 13, 54]"
3146,"[43, 60, 21]"
3147,"[0, 57, 47]"
3148,"[56, 41, 15]"
3149,"[32, 6, 39]"
3150,"[3, 20, 28]"
3151,"[18, 28, 37]"
3152,"[60, 5, 46]"
3153,"[49, 50, 29]"
3154,"[64, 26, 6]"
3155,"[0, 5, 62]"
3156,"[5, 62, 39]"
3157,"[56, 3, 30]"
3158,"[28, 60, 47]"
3159,"[54, 22, 39]"
3160,"[25, 6, 41]"
3161,"[10, 5, 6]"
3162,"[35, 6, 15]"
3163,"[50, 28, 52]"
3164,"[33, 54, 6]"
3165,"[39, 6, 22]"
3166,"[61, 28, 5]"
3167,"[56, 19, 62]"
3168,"[60, 54, 47]"
3169,"[57, 26, 58]"
3170,"[28, 23, 39]"
3171,"[50, 36, 5]"
3172,"[2, 3, 6]"
3173,"[2, 3, 6]"
3174,"[2, 3, 6]"
3175,"[0, 17, 39]"
3176,"[8, 60, 36]"
3177,"[40, 5, 37]"
3178,"[49, 3, 35]"
3179,"[48, 49, 21]"
3180,"[48, 50, 4]"
3181,"[59, 37, 54]"
3182,"[20, 28, 60]"
3183,"[24, 57, 1]"
3184,"[0, 28, 15]"
3185,"[56, 45, 55]"
3186,"[3, 13, 6]"
3187,"[53, 60, 21]"
3188,"[1, 54, 49]"
3189,"[50, 59, 60]"
3190,"[56, 45, 55]"
3191,"[8, 49, 32]"
3192,"[60, 13, 54]"
3193,"[57, 19, 30]"
3194,"[56, 1, 35]"
3195,"[28, 12, 54]"
3196,"[0, 19, 60]"
3197,"[8, 48, 26]"
3198,"[50, 20, 6]"
3199,"[1, 25, 57]"
3200,"[26, 6, 15]"
3201,"[56, 17, 20]"
3202,"[27, 21, 54]"
3203,"[8, 45, 29]"
3204,"[19, 28, 15]"
3205,"[57, 20, 55]"
3206,"[0, 48, 5]"
3207,"[35, 6, 15]"
3208,"[3, 13, 6]"
3209,"[8, 9, 60]"
3210,"[18, 5, 39]"
3211,"[28, 61, 6]"
3212,"[49, 50, 29]"
3213,"[25, 29, 5]"
3214,"[8, 1, 29]"
3215,"[42, 4, 6]"
3216,"[50, 37, 55]"
3217,"[57, 34, 60]"
3218,"[56, 3, 53]"
3219,"[26, 60, 29]"
3220,"[32, 49, 56]"
3221,"[25, 26, 21]"
3222,"[8, 4, 46]"
3223,"[49, 21, 15]"
3224,"[17, 60, 15]"
3225,"[21, 22, 39]"
3226,"[4, 29, 55]"
3227,"[48, 28, 55]"
3228,"[40, 17, 50]"
3229,"[41, 21, 45]"
3230,"[32, 17, 3]"
3231,"[17, 43, 6]"
3232,"[0, 41, 60]"
3233,"[56, 17, 58]"
3234,"[8, 56, 38]"
3235,"[50, 21, 31]"
3236,"[24, 5, 29]"
3237,"[49, 59, 5]"
3238,"[32, 5, 39]"
3239,"[2, 4, 5]"
3240,"[9, 17, 6]"
3241,"[0, 49, 3]"
3242,"[3, 4, 45]"
3243,"[3, 4, 45]"
3244,"[29, 5, 23]"
3245,"[24, 19, 54]"
3246,"[32, 29, 21]"
3247,"[56, 1, 37]"
3248,"[32, 0, 21]"
3249,"[42, 60, 21]"
3250,"[56, 1, 39]"
3251,"[8, 18, 29]"
3252,"[50, 60, 15]"
3253,"[62, 54, 39]"
3254,"[16, 57, 29]"
3255,"[0, 5, 63]"
3256,"[8, 10, 56]"
3257,"[26, 5, 23]"
3258,"[3, 4, 45]"
3259,"[43, 4, 54]"
3260,"[9, 50, 54]"
3261,"[1, 37, 21]"
3262,"[25, 26, 6]"
3263,"[56, 0, 15]"
3264,"[0, 41, 60]"
3265,"[17, 5, 31]"
3266,"[24, 19, 6]"
3267,"[8, 40, 37]"
3268,"[41, 54, 23]"
3269,"[0, 32, 28]"
3270,"[28, 23, 55]"
3271,"[49, 26, 4]"
3272,"[48, 41, 6]"
3273,"[48, 6, 39]"
3274,"[56, 49, 18]"
3275,"[41, 3, 55]"
3276,"[2, 4, 5]"
3277,"[57, 11, 39]"
3278,"[2, 4, 5]"
3279,"[45, 5, 55]"
3280,"[40, 28, 37]"
3281,"[50, 28, 52]"
3282,"[56, 49, 22]"
3283,"[56, 24, 37]"
3284,"[50, 26, 29]"
3285,"[50, 21, 30]"
3286,"[5, 29, 62]"
3287,"[32, 5, 55]"
3288,"[48, 37, 21]"
3289,"[0, 41, 3]"
3290,"[8, 40, 37]"
3291,"[48, 21, 55]"
3292,"[28, 5, 38]"
3293,"[18, 35, 21]"
3294,"[8, 50, 13]"
3295,"[16, 50, 54]"
3296,"[17, 36, 54]"
3297,"[9, 60, 5]"
3298,"[17, 60, 45]"
3299,"[2, 4, 5]"
3300,"[5, 29, 23]"
3301,"[56, 19, 62]"
3302,"[26, 6, 23]"
3303,"[4, 28, 52]"
3304,"[56, 18, 37]"
3305,"[41, 50, 35]"
3306,"[16, 50, 54]"
3307,"[28, 29, 15]"
3308,"[50, 29, 37]"
3309,"[29, 5, 15]"
3310,"[24, 21, 37]"
3311,"[57, 45, 62]"
3312,"[56, 18, 37]"
3313,"[48, 17, 3]"
3314,"[57, 34, 3]"
3315,"[0, 5, 63]"
3316,"[18, 3, 60]"
3317,"[56, 17, 2]"
3318,"[8, 34, 5]"
3319,"[1, 28, 39]"
3320,"[57, 59, 45]"
3321,"[0, 59, 28]"
3322,"[28, 13, 60]"
3323,"[56, 50, 44]"
3324,"[17, 44, 6]"
3325,"[57, 44, 37]"
3326,"[56, 35, 15]"
3327,"[37, 54, 15]"
3328,"[8, 9, 3]"
3329,"[32, 56, 39]"
3330,"[8, 17, 46]"
3331,"[32, 49, 54]"
3332,"[17, 19, 37]"
3333,"[1, 21, 49]"
3334,"[57, 26, 36]"
3335,"[25, 28, 29]"
3336,"[18, 19, 21]"
3337,"[58, 60, 5]"
3338,"[40, 19, 54]"
3339,"[56, 41, 62]"
3340,"[8, 9, 3]"
3341,"[3, 54, 47]"
3342,"[16, 17, 56]"
3343,"[16, 57, 29]"
3344,"[50, 28, 53]"
3345,"[41, 19, 60]"
3346,"[0, 17, 37]"
3347,"[0, 3, 55]"
3348,"[32, 5, 39]"
3349,"[3, 4, 23]"
3350,"[48, 28, 37]"
3351,"[10, 5, 6]"
3352,"[19, 60, 29]"
3353,"[50, 6, 47]"
3354,"[17, 28, 30]"
3355,"[50, 53, 54]"
3356,"[41, 54, 15]"
3357,"[27, 5, 6]"
3358,"[39, 21, 23]"
3359,"[18, 28, 29]"
3360,"[8, 35, 15]"
3361,"[3, 4, 15]"
3362,"[57, 18, 25]"
3363,"[16, 57, 37]"
3364,"[17, 60, 23]"
3365,"[8, 34, 5]"
3366,"[21, 60, 13]"
3367,"[57, 19, 20]"
3368,"[3, 4, 15]"
3369,"[8, 41, 40]"
3370,"[56, 5, 61]"
3371,"[50, 42, 21]"
3372,"[40, 35, 54]"
3373,"[4, 21, 46]"
3374,"[50, 60, 15]"
3375,"[8, 56, 27]"
3376,"[17, 18, 60]"
3377,"[3, 4, 15]"
3378,"[57, 36, 39]"
3379,"[28, 5, 38]"
3380,"[35, 4, 39]"
3381,"[0, 18, 6]"
3382,"[17, 43, 28]"
3383,"[24, 37, 6]"
3384,"[0, 62, 6]"
3385,"[29, 54, 15]"
3386,"[3, 4, 15]"
3387,"[0, 8, 59]"
3388,"[32, 29, 54]"
3389,"[8, 4, 46]"
3390,"[17, 3, 22]"
3391,"[32, 35, 5]"
3392,"[4, 28, 47]"
3393,"[8, 17, 47]"
3394,"[43, 4, 28]"
3395,"[56, 27, 6]"
3396,"[3, 6, 47]"
3397,"[58, 3, 21]"
3398,"[32, 28, 29]"
3399,"[1, 35, 5]"
3400,"[0, 40, 28]"
3401,"[56, 35, 59]"
3402,"[41, 46, 57]"
3403,"[50, 46, 6]"
3404,"[32, 6, 39]"
3405,"[24, 57, 15]"
3406,"[17, 58, 6]"
3407,"[36, 54, 60]"
3408,"[24, 57, 15]"
3409,"[48, 26, 28]"
3410,"[0, 57, 11]"
3411,"[41, 3, 29]"
3412,"[0, 49, 17]"
3413,"[1, 29, 6]"
3414,"[18, 21, 39]"
3415,"[57, 19, 47]"
3416,"[46, 60, 54]"
3417,"[26, 60, 55]"
3418,"[8, 59, 37]"
3419,"[56, 50, 13]"
3420,"[56, 45, 55]"
3421,"[17, 43, 54]"
3422,"[33, 5, 54]"
3423,"[58, 3, 54]"
3424,"[41, 3, 29]"
3425,"[57, 44, 37]"
3426,"[35, 54, 15]"
3427,"[44, 6, 60]"
3428,"[50, 21, 30]"
3429,"[4, 54, 36]"
3430,"[57, 34, 4]"
3431,"[25, 26, 6]"
3432,"[41, 36, 57]"
3433,"[41, 47, 57]"
3434,"[24, 19, 28]"
3435,"[8, 17, 2]"
3436,"[4, 6, 47]"
3437,"[0, 25, 21]"
3438,"[37, 59, 21]"
3439,"[50, 36, 6]"
3440,"[56, 8, 38]"
3441,"[49, 54, 15]"
3442,"[11, 60, 54]"
3443,"[3, 4, 23]"
3444,"[26, 4, 29]"
3445,"[23, 21, 55]"
3446,"[57, 37, 30]"
3447,"[3, 26, 19]"
3448,"[4, 28, 31]"
3449,"[1, 19, 6]"
3450,"[19, 4, 29]"
3451,"[24, 56, 37]"
3452,"[59, 37, 6]"
3453,"[48, 5, 37]"
3454,"[0, 57, 42]"
3455,"[48, 28, 55]"
3456,"[24, 37, 54]"
3457,"[39, 62, 6]"
3458,"[49, 28, 22]"
3459,"[1, 19, 6]"
3460,"[57, 13, 37]"
3461,"[60, 6, 30]"
3462,"[57, 3, 61]"
3463,"[8, 24, 41]"
3464,"[57, 2, 29]"
3465,"[40, 8, 35]"
3466,"[32, 6, 39]"
3467,"[26, 59, 6]"
3468,"[33, 21, 6]"
3469,"[1, 19, 54]"
3470,"[32, 17, 60]"
3471,"[0, 59, 5]"
3472,"[49, 6, 15]"
3473,"[18, 35, 21]"
3474,"[28, 60, 36]"
3475,"[18, 60, 50]"
3476,"[41, 50, 39]"
3477,"[35, 45, 54]"
3478,"[57, 4, 38]"
3479,"[40, 0, 5]"
3480,"[5, 61, 21]"
3481,"[32, 49, 21]"
3482,"[5, 3, 53]"
3483,"[8, 61, 6]"
3484,"[8, 17, 2]"
3485,"[8, 22, 39]"
3486,"[57, 2, 29]"
3487,"[59, 5, 39]"
3488,"[17, 21, 31]"
3489,"[8, 19, 23]"
3490,"[8, 26, 15]"
3491,"[35, 6, 15]"
3492,"[8, 1, 29]"
3493,"[10, 5, 54]"
3494,"[50, 54, 30]"
3495,"[57, 35, 44]"
3496,"[9, 50, 6]"
3497,"[3, 60, 62]"
3498,"[57, 10, 4]"
3499,"[18, 5, 55]"
3500,"[43, 4, 6]"
3501,"[25, 21, 29]"
3502,"[57, 37, 47]"
3503,"[0, 28, 63]"
3504,"[45, 54, 39]"
3505,"[48, 57, 59]"
3506,"[8, 33, 6]"
3507,"[0, 1, 54]"
3508,"[56, 11, 3]"
3509,"[2, 60, 54]"
3510,"[24, 41, 21]"
3511,"[58, 3, 5]"
3512,"[41, 19, 4]"
3513,"[1, 4, 60]"
3514,"[13, 28, 4]"
3515,"[0, 54, 22]"
3516,"[33, 28, 21]"
3517,"[3, 4, 22]"
3518,"[32, 19, 21]"
3519,"[57, 37, 30]"
3520,"[24, 60, 4]"
3521,"[17, 21, 30]"
3522,"[56, 3, 53]"
3523,"[0, 1, 56]"
3524,"[0, 4, 55]"
3525,"[18, 19, 21]"
3526,"[28, 60, 44]"
3527,"[0, 3, 55]"
3528,"[40, 49, 21]"
3529,"[56, 16, 50]"
3530,"[8, 37, 62]"
3531,"[8, 17, 47]"
3532,"[8, 32, 37]"
3533,"[19, 5, 22]"
3534,"[50, 58, 28]"
3535,"[17, 43, 54]"
3536,"[35, 4, 55]"
3537,"[4, 21, 52]"
3538,"[57, 18, 23]"
3539,"[56, 4, 36]"
3540,"[59, 28, 37]"
3541,"[3, 17, 59]"
3542,"[57, 37, 46]"
3543,"[48, 57, 22]"
3544,"[41, 19, 4]"
3545,"[56, 17, 44]"
3546,"[0, 18, 56]"
3547,"[41, 3, 37]"
3548,"[56, 49, 18]"
3549,"[18, 29, 6]"
3550,"[28, 12, 6]"
3551,"[29, 5, 15]"
3552,"[29, 54, 15]"
3553,"[56, 0, 45]"
3554,"[8, 0, 22]"
3555,"[56, 5, 38]"
3556,"[50, 53, 54]"
3557,"[57, 19, 36]"
3558,"[8, 50, 58]"
3559,"[0, 25, 21]"
3560,"[28, 53, 60]"
3561,"[24, 35, 21]"
3562,"[35, 5, 15]"
3563,"[57, 45, 22]"
3564,"[8, 12, 6]"
3565,"[8, 45, 39]"
3566,"[35, 5, 22]"
3567,"[57, 26, 9]"
3568,"[17, 21, 30]"
3569,"[37, 54, 15]"
3570,"[50, 36, 28]"
3571,"[41, 45, 5]"
3572,"[60, 6, 36]"
3573,"[8, 19, 62]"
3574,"[0, 5, 22]"
3575,"[28, 61, 6]"
3576,"[50, 19, 55]"
3577,"[33, 28, 54]"
3578,"[57, 46, 39]"
3579,"[41, 18, 54]"
3580,"[56, 45, 55]"
3581,"[17, 4, 22]"
3582,"[57, 59, 22]"
3583,"[48, 28, 29]"
3584,"[50, 37, 55]"
3585,"[32, 35, 28]"
3586,"[57, 19, 46]"
3587,"[28, 23, 55]"
3588,"[32, 41, 5]"
3589,"[56, 18, 55]"
3590,"[24, 26, 5]"
3591,"[56, 4, 31]"
3592,"[35, 3, 39]"
3593,"[1, 19, 21]"
3594,"[3, 53, 54]"
3595,"[24, 49, 54]"
3596,"[3, 29, 39]"
3597,"[24, 49, 56]"
3598,"[32, 3, 4]"
3599,"[19, 5, 22]"
3600,"[26, 21, 23]"
3601,"[41, 54, 22]"
3602,"[57, 4, 61]"
3603,"[11, 57, 35]"
3604,"[0, 48, 6]"
3605,"[50, 35, 55]"
3606,"[43, 3, 5]"
3607,"[42, 60, 28]"
3608,"[8, 41, 62]"
3609,"[8, 60, 30]"
3610,"[24, 8, 37]"
3611,"[56, 3, 13]"
3612,"[48, 50, 60]"
3613,"[40, 0, 54]"
3614,"[0, 35, 60]"
3615,"[18, 28, 29]"
3616,"[8, 2, 4]"
3617,"[48, 54, 39]"
3618,"[57, 59, 15]"
3619,"[19, 5, 15]"
3620,"[56, 27, 21]"
3621,"[0, 48, 21]"
3622,"[8, 2, 4]"
3623,"[1, 26, 21]"
3624,"[8, 16, 17]"
3625,"[8, 2, 4]"
3626,"[8, 2, 4]"
3627,"[48, 50, 60]"
3628,"[50, 28, 36]"
3629,"[32, 5, 39]"
3630,"[56, 10, 28]"
3631,"[41, 60, 29]"
3632,"[11, 4, 5]"
3633,"[50, 28, 58]"
3634,"[53, 28, 4]"
3635,"[39, 54, 22]"
3636,"[11, 4, 5]"
3637,"[3, 50, 59]"
3638,"[28, 38, 6]"
3639,"[42, 60, 5]"
3640,"[56, 32, 37]"
3641,"[8, 50, 11]"
3642,"[0, 54, 63]"
3643,"[50, 28, 53]"
3644,"[3, 44, 6]"
3645,"[34, 54, 6]"
3646,"[1, 3, 4]"
3647,"[1, 3, 4]"
3648,"[50, 6, 30]"
3649,"[8, 2, 4]"
3650,"[8, 2, 4]"
3651,"[42, 50, 6]"
3652,"[42, 3, 21]"
3653,"[57, 26, 43]"
3654,"[56, 59, 39]"
3655,"[24, 28, 55]"
3656,"[17, 3, 1]"
3657,"[8, 2, 4]"
3658,"[17, 11, 54]"
3659,"[56, 12, 21]"
3660,"[41, 50, 19]"
3661,"[18, 19, 5]"
3662,"[4, 6, 47]"
3663,"[50, 28, 13]"
3664,"[57, 11, 37]"
3665,"[8, 40, 35]"
3666,"[25, 59, 57]"
3667,"[53, 3, 21]"
3668,"[32, 0, 6]"
3669,"[57, 29, 31]"
3670,"[34, 5, 54]"
3671,"[5, 59, 37]"
3672,"[33, 5, 54]"
3673,"[56, 4, 30]"
3674,"[24, 41, 8]"
3675,"[24, 3, 4]"
3676,"[39, 62, 6]"
3677,"[8, 18, 29]"
3678,"[32, 6, 39]"
3679,"[40, 49, 28]"
3680,"[21, 27, 5]"
3681,"[48, 50, 60]"
3682,"[44, 6, 60]"
3683,"[57, 34, 60]"
3684,"[29, 54, 15]"
3685,"[1, 3, 4]"
3686,"[8, 18, 39]"
3687,"[33, 5, 6]"
3688,"[19, 5, 22]"
3689,"[18, 19, 28]"
3690,"[24, 41, 6]"
3691,"[29, 6, 22]"
3692,"[4, 45, 60]"
3693,"[28, 46, 60]"
3694,"[60, 21, 47]"
3695,"[41, 60, 29]"
3696,"[26, 21, 23]"
3697,"[26, 60, 29]"
3698,"[11, 4, 5]"
3699,"[56, 42, 3]"
3700,"[3, 29, 39]"
3701,"[24, 41, 28]"
3702,"[48, 29, 5]"
3703,"[11, 4, 5]"
3704,"[32, 8, 19]"
3705,"[17, 21, 47]"
3706,"[11, 4, 5]"
3707,"[60, 6, 30]"
3708,"[0, 57, 13]"
3709,"[32, 35, 21]"
3710,"[49, 26, 4]"
3711,"[18, 3, 60]"
3712,"[11, 4, 5]"
3713,"[56, 59, 29]"
3714,"[49, 4, 55]"
3715,"[8, 24, 19]"
3716,"[0, 62, 6]"
3717,"[56, 17, 31]"
3718,"[57, 37, 46]"
3719,"[40, 19, 21]"
3720,"[56, 3, 36]"
3721,"[0, 57, 31]"
3722,"[3, 43, 28]"
3723,"[40, 17, 3]"
3724,"[8, 2, 4]"
3725,"[3, 44, 6]"
3726,"[0, 62, 6]"
3727,"[11, 4, 5]"
3728,"[25, 19, 28]"
3729,"[40, 41, 6]"
3730,"[25, 4, 60]"
3731,"[1, 3, 4]"
3732,"[1, 3, 4]"
3733,"[34, 54, 6]"
3734,"[8, 17, 13]"
3735,"[33, 21, 6]"
3736,"[29, 62, 6]"
3737,"[26, 6, 15]"
3738,"[41, 21, 15]"
3739,"[26, 6, 23]"
3740,"[5, 29, 22]"
3741,"[3, 21, 31]"
3742,"[24, 28, 37]"
3743,"[1, 4, 60]"
3744,"[50, 28, 36]"
3745,"[59, 28, 29]"
3746,"[28, 29, 22]"
3747,"[17, 26, 55]"
3748,"[11, 3, 5]"
3749,"[17, 3, 45]"
3750,"[26, 21, 62]"
3751,"[56, 17, 46]"
3752,"[48, 5, 37]"
3753,"[49, 28, 62]"
3754,"[8, 32, 19]"
3755,"[25, 35, 54]"
3756,"[8, 11, 60]"
3757,"[41, 59, 28]"
3758,"[50, 19, 37]"
3759,"[50, 35, 29]"
3760,"[26, 28, 15]"
3761,"[28, 45, 55]"
3762,"[48, 57, 25]"
3763,"[32, 57, 48]"
3764,"[26, 21, 22]"
3765,"[32, 35, 54]"
3766,"[50, 28, 58]"
3767,"[0, 49, 3]"
3768,"[32, 19, 54]"
3769,"[32, 19, 21]"
3770,"[19, 60, 39]"
3771,"[17, 60, 45]"
3772,"[8, 11, 60]"
3773,"[32, 8, 26]"
3774,"[56, 41, 45]"
3775,"[19, 4, 29]"
3776,"[19, 28, 23]"
3777,"[3, 44, 6]"
3778,"[56, 41, 23]"
3779,"[8, 17, 52]"
3780,"[56, 9, 17]"
3781,"[41, 19, 60]"
3782,"[8, 49, 18]"
3783,"[1, 5, 37]"
3784,"[56, 18, 55]"
3785,"[50, 43, 28]"
3786,"[17, 42, 5]"
3787,"[17, 18, 4]"
3788,"[9, 60, 5]"
3789,"[48, 41, 54]"
3790,"[32, 57, 22]"
3791,"[57, 20, 41]"
3792,"[18, 54, 55]"
3793,"[41, 42, 57]"
3794,"[8, 50, 13]"
